,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
259,82,124,Pb,275,6418.8,0.8,1 2+,0.0,0.0,,0+,0,6418.8,0.8,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
260,82,124,Pb,276,6430.7,0.5,15-,74.0,4027.3,0.3,12+,0,2403.4,0.4,100.0,,E3,,,,,,,,,,,0.00277,,31-Jan-2008,F.G. KONDEV,2024-04-27
261,82,124,Pb,277,6433.8,0.7,1,0.0,0.0,,0+,0,6433.7,0.7,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
262,82,124,Pb,278,6442.5,0.9,(1),0.0,0.0,,0+,0,6442.4,0.9,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
263,82,124,Pb,279,6469.3,1.0,1,1.0,803.054,0.025,2+,0,5666.2,,43.0,43.0,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
264,82,124,Pb,279,6469.3,1.0,1,0.0,0.0,,0+,1,6469.2,0.8,100.0,43.0,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
265,82,124,Pb,282,6510.7,1.0,1-,0.0,0.0,,0+,0,6510.6,1.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
266,82,124,Pb,285,6565.3,0.6,(15-),247.0,6034.2,0.5,14+,0,531.1,0.4,100.0,,D,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
267,82,124,Pb,295,6723.1,1.0,1-,0.0,0.0,,0+,0,6723.0,1.0,100.0,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
268,82,124,Pb,298,6820.6,0.7,1-,7.0,1784.09,0.06,2+,0,5036.0,,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
269,82,124,Pb,298,6820.6,0.7,1-,0.0,0.0,,0+,1,6821.0,1.0,,,,,,,,,,,,,,,,31-Jan-2008,F.G. KONDEV,2024-04-27
