,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
27,59.6,0.5,0.01032,0.0039687907478223,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
28,61.441,0.02,0.0903,0.0128760397638404,6e-10,61.424,987552.0,0.0,E2,,,98.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
29,62.45,0.05,0.20253,0.031046624615246,4.5e-10,123.793,6e-10,61.424,E1,,,0.393,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
30,62.45,0.05,0.20253,0.031046624615246,1e-10,342.654,7.5e-11,280.182,M1+E2,0.29,5,19.0,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
31,62.68,0.03,0.007224,0.0026525188029493,,405.07,1e-10,342.654,[E1],,,0.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
32,64.35,0.1,0.0258,0.0044516176834943,,350.53,7.7e-10,286.087,[E1],,,0.363,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
33,66.2,0.5,0.00645,0.0039088873097084,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
34,66.4,0.5,0.00774,0.0039258756984907,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
35,68.7,0.1,0.005934,0.000506,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
36,68.74,0.03,0.05805,0.0114457371977518,,445.071,3e-11,376.296,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
37,68.74,0.03,0.05805,0.0114457371977518,3e-10,130.141,6e-10,61.424,M1+E2,0.45,,17.8,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
38,69.8,0.3,0.01032,0.0039687907478223,2e-10,174.569,,104.6,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
39,72.85,0.05,0.02451,0.0194625435131177,1.5e-10,247.39,2e-10,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
40,73.63,0.05,0.01419,0.0052999716980376,4.5e-10,123.793,6.3e-10,50.128,E2,,,41.3,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
41,75.01,0.05,0.02709,0.0105753723338708,,104.6,,29.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
42,77.4,0.4,0.01032,0.00088,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
43,79.69,0.02,1.9479,0.1781837815290718,2.4e-10,79.708,987552.0,0.0,E1,,,0.205,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
44,89.6,0.4,0.00387,0.0013315404612703,,432.24,5e-11,342.59,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
45,93.88,0.05,1.51059,0.132785837347211,4.5e-10,123.793,,29.858,E1,,,0.132,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
46,94.97,0.05,0.02451,0.0143430889281214,2e-10,174.569,2.4e-10,79.708,E2,,,12.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
47,94.97,0.05,0.02451,0.0143430889281214,4.2e-10,329.856,,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
48,96.03,0.05,0.06966,0.014201887198538,3e-11,376.296,7.5e-11,280.182,(E1),,,0.124,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
49,99.58,0.1,0.0258,0.0068148734397639,2.8e-10,334.37,,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
50,99.6,0.2,0.0129,0.0011,,442.35,5e-11,342.59,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
51,100.27,0.03,0.08385,0.017051477941809,3e-10,130.141,,29.858,E2,,,9.61,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
52,102.5,0.1,0.001161,9.9e-05,,432.24,4.2e-10,329.856,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
53,105.2,0.1,,,7.5e-11,280.182,2e-10,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
54,107.76,0.07,0.00774,0.0026630809225406,1e-10,342.654,,234.858,[E2],,,7.16,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
55,107.76,0.07,0.00774,0.0026630809225406,5e-11,342.59,,234.858,(M1),,,13.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.6,10,88,135,Ra,1-May-2001,E. BROWNE,2024-04-27
