,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
25,1149.3,0.1,1.0626,0.1540000366596956,,1149.33,2735.4,0.0,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
26,1171.0,0.1,9.394,1.232000358146198,,1171.01,2735.4,0.0,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
27,1187.0,0.1,6.314,0.924000215728308,,1445.08,,257.63,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
28,1237.4,0.1,1.2628,0.1848000431456616,,1495.04,,257.63,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
29,1285.5,0.1,1.0472,0.1540000356047959,,1543.15,,257.63,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
30,1335.5,0.1,0.6468,0.1848000113189996,,1592.62,,257.63,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
31,1445.4,0.1,1.155,0.1694000393749954,,1445.08,2735.4,0.0,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
32,1592.1,0.1,1.3244,0.1848000474576605,,1592.62,2735.4,0.0,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
33,12.904,,2.131394958,,,,,,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
34,74.815,,1.4318243557144643,,,,,,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
35,77.108,,2.3955568942855354,,,,,,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
36,87.388,,0.8205717840735067,,,,,,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
37,88.458,,1.07166675,,,,,,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
38,89.784,,0.251094965926493,,,,,,,,,,,82,131,Pb,,0,,(9/2+),10.2,,3,m,612,18,B-,100,,2028,8,83,130,Bi,1-Jan-2022,M. S. Basunia,2024-04-27
