Library index,Radionuclide,Radiation number,Priority number,Radiation energy (keV),Uncertainty of radiation energy (keV),Emission probability (%),Uncertainty of emission probability (%),Parent energy level,Angular momentum and parity,Half-life,Uncertainty of half-life,Half-life unit,Half-life (s),Decay mode,Branching fraction (%),Uncertainty of branching fraction (%),Literature cutoff date,Literature authors,Database access date,Database
352,Rn-221,3,0,49.04,0.15,0.076,0.011,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
353,Rn-221,4,0,57.73,0.15,0.022,0.008,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
354,Rn-221,5,0,62.95,0.03,0.151,0.022,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
355,Rn-221,6,0,64.24,0.1,0.281,0.022,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
356,Rn-221,7,0,69.79,0.1,0.043,0.011,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
357,Rn-221,8,0,71.67,0.1,0.128,0.013,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
358,Rn-221,9,0,73.5,0.1,0.0034,0.001,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
359,Rn-221,10,0,73.86,0.02,0.56,0.03,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
360,Rn-221,11,0,74.9,0.2,0.162,0.003,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
361,Rn-221,12,0,78.8,,0.0335,0.0006,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
362,Rn-221,13,0,87.41,0.03,0.195,0.004,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
363,Rn-221,14,0,94.9,0.05,0.062,0.014,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
364,Rn-221,15,0,96.15,0.05,0.021,0.005,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
365,Rn-221,16,0,99.63,0.05,0.25,0.04,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
366,Rn-221,17,0,99.91,0.05,1.5,0.5,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
367,Rn-221,18,0,100.96,0.05,0.32,0.08,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
368,Rn-221,19,0,103.3,0.2,0.052,0.015,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
369,Rn-221,20,0,108.44,0.04,2.29,0.15,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
370,Rn-221,21,0,111.56,0.04,2.29,0.15,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
371,Rn-221,22,0,114.0,,0.335,0.006,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
372,Rn-221,23,0,119.9,,0.389,0.007,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
373,Rn-221,24,0,123.75,0.05,0.0281,0.0005,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
374,Rn-221,25,0,124.82,0.05,0.01038,0.00019,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
375,Rn-221,26,0,126.25,0.1,0.24,0.03,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
376,Rn-221,27,0,129.25,0.1,0.24,0.03,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
377,Rn-221,28,0,133.68,0.1,0.57,0.11,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
378,Rn-221,29,0,135.02,0.1,0.69,0.07,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
379,Rn-221,30,0,139.6,,0.303,0.006,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
380,Rn-221,31,0,144.7,0.2,0.58,0.22,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
381,Rn-221,32,0,145.17,0.05,0.68,0.22,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
382,Rn-221,33,0,150.06,0.04,4.5,0.3,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
383,Rn-221,34,0,152.6,0.08,0.216,0.004,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
384,Rn-221,35,0,153.87,0.06,0.86,0.07,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
385,Rn-221,36,0,157.26,0.02,0.24,0.04,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
386,Rn-221,37,0,168.86,0.13,0.28,0.03,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
387,Rn-221,38,0,169.9,,0.0173,0.0003,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
388,Rn-221,39,0,170.98,0.2,0.5,0.04,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
389,Rn-221,40,0,178.36,0.04,0.91,0.07,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
390,Rn-221,41,0,186.1,,0.00573,0.0001,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
391,Rn-221,42,1,186.38,0.04,21.6,1.4,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
392,Rn-221,43,0,188.0,0.05,0.216,0.004,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
393,Rn-221,44,0,195.69,0.07,0.108,0.022,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
394,Rn-221,45,0,197.77,0.12,0.78,0.1,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
395,Rn-221,46,0,198.7,0.1,0.00951,0.00017,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
396,Rn-221,47,0,216.92,0.1,2.6,0.4,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
397,Rn-221,48,0,224.64,0.05,0.0389,0.0007,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
398,Rn-221,49,0,228.2,,0.259,0.005,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
399,Rn-221,50,0,240.6,0.2,0.72,0.08,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
400,Rn-221,51,0,243.2,0.1,0.019,0.009,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
401,Rn-221,52,0,253.53,0.05,0.57,0.06,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
402,Rn-221,53,0,254.2,0.3,1.8,0.3,0.0,7/2+,25.0,2.0,m,1500.0,A,22.0,1.0,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2024-04-27,ENSDF
403,Rn-221,54,0,256.0,0.2,0.35,0.09,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
404,Rn-221,55,0,264.68,0.04,0.97,0.16,0.0,7/2+,25.0,2.0,m,1500.0,A,22.0,1.0,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2024-04-27,ENSDF
405,Rn-221,56,0,279.26,0.04,1.97,0.13,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
406,Rn-221,57,0,284.8,0.2,0.07,0.03,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
407,Rn-221,58,0,354.8,0.2,0.025,0.009,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
408,Rn-221,59,0,13.292,,0.2794500735,0.0691531839734592,0.0,7/2+,25.0,2.0,m,1500.0,A,22.0,1.0,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2024-04-27,ENSDF
409,Rn-221,60,0,14.5,,23.59682694343392,,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
410,Rn-221,61,0,76.862,,0.1591440997377476,0.0582969666486328,0.0,7/2+,25.0,2.0,m,1500.0,A,22.0,1.0,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2024-04-27,ENSDF
411,Rn-221,62,0,79.29,,0.2650193167989137,0.0970744405958733,0.0,7/2+,25.0,2.0,m,1500.0,A,22.0,1.0,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2024-04-27,ENSDF
412,Rn-221,63,3,83.227,,8.10000594076299,,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
413,Rn-221,64,2,86.102,,13.296135818717977,,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
414,Rn-221,65,0,89.837,,0.0912388127104031,0.0334465970416674,0.0,7/2+,25.0,2.0,m,1500.0,A,22.0,1.0,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2024-04-27,ENSDF
415,Rn-221,66,0,90.941,,0.1196140834633385,0.0438461155650867,0.0,7/2+,25.0,2.0,m,1500.0,A,22.0,1.0,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2024-04-27,ENSDF
416,Rn-221,67,0,92.315,,0.0283752707529353,0.0104118904885333,0.0,7/2+,25.0,2.0,m,1500.0,A,22.0,1.0,1-DEC-2017,B. SINGH and  T. ROY and  K. BANERJEE,2024-04-27,ENSDF
417,Rn-221,68,0,97.469,,4.637985411609544,,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
418,Rn-221,69,0,98.682,,6.140692684971037,,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
419,Rn-221,70,0,100.209,,1.5027072733614923,,0.0,7/2+,25.0,2.0,m,1500.0,B-,78.0,1.0,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
420,Ac-225,1,0,26.0,,0.0015,0.0005,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
421,Ac-225,2,0,36.7,0.1,0.0155,0.0014,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
422,Ac-225,3,0,38.5,0.1,0.0094,0.0008,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
423,Ac-225,4,0,46.2,0.2,0.0039,0.0006,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
424,Ac-225,5,0,49.1,0.2,0.0066,0.0007,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
425,Ac-225,6,0,57.8,0.2,0.0039,0.0008,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
426,Ac-225,7,0,62.9,0.1,0.43,0.02,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
427,Ac-225,8,0,64.3,0.1,0.041,0.004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
428,Ac-225,9,0,69.87,0.05,0.0047,0.0012,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
429,Ac-225,10,0,71.4,0.3,0.0126,0.0025,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
430,Ac-225,11,0,73.5,,0.025,0.007,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
431,Ac-225,12,0,73.9,0.1,0.264,0.017,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
432,Ac-225,13,0,74.6,0.4,0.022,0.007,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
433,Ac-225,14,0,78.8,,0.0107,0.0015,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
434,Ac-225,15,0,87.4,0.1,0.226,0.013,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
435,Ac-225,16,0,94.9,0.1,0.084,0.008,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
436,Ac-225,17,0,96.7,0.5,0.028,0.005,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
437,Ac-225,18,0,99.6,,0.7,0.06,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
438,Ac-225,19,2,99.8,0.1,1.0,0.11,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
439,Ac-225,20,0,100.8,0.2,0.075,0.006,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
440,Ac-225,21,0,103.6,0.2,0.0023,0.0005,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
441,Ac-225,22,0,108.4,0.1,0.216,0.011,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
442,Ac-225,23,0,111.5,0.1,0.264,0.014,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
443,Ac-225,24,0,112.8,,0.0018,0.0002,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
444,Ac-225,25,0,119.9,0.1,0.066,0.003,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
445,Ac-225,26,0,123.8,0.1,0.072,0.004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
446,Ac-225,27,0,124.8,0.1,0.024,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
447,Ac-225,28,0,126.2,0.2,0.007,0.0006,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
448,Ac-225,29,0,129.2,0.2,0.0022,0.0004,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
449,Ac-225,30,0,133.6,0.1,0.017,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
450,Ac-225,31,0,134.9,0.1,0.027,0.002,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
451,Ac-225,32,0,137.6,,0.0019,0.0002,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
452,Ac-225,33,0,139.6,,0.0012,0.0002,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
453,Ac-225,34,0,145.2,0.1,0.126,0.006,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
454,Ac-225,35,0,150.1,0.1,0.6,0.03,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
455,Ac-225,36,0,152.6,0.2,0.019,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
456,Ac-225,37,0,153.9,0.1,0.182,0.009,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
457,Ac-225,38,0,157.3,0.2,0.32,0.02,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
458,Ac-225,39,0,169.1,,0.007,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
459,Ac-225,40,0,169.9,,0.012,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
460,Ac-225,41,0,170.7,0.2,0.017,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
461,Ac-225,42,0,173.4,,0.01,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
462,Ac-225,43,0,178.3,0.2,0.014,0.001,0.0,(3/2-),9.92,3.0,d,857088.0,A,100.0,,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2024-04-27,ENSDF
