,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
28,496.2,1.0,0.00103,1.1e-05,,,,,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
29,537.5,0.8,0.0046,0.0003,,537.8,0.0326,0.0,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
30,562.3,1.2,0.000572,6e-06,,663.3,5e-10,100.13,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
31,568.5,0.3,0.0013,0.0005,,568.7,0.0326,0.0,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
32,576.9,0.4,0.0035,0.0003,,576.9,0.0326,0.0,[M1],,,0.0948,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
33,652.0,2.0,0.000458,5e-06,,652.0,0.0326,0.0,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
34,658.0,2.0,0.000686,7e-06,,,,,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
35,665.0,2.0,0.000915,1e-05,,663.3,0.0326,0.0,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
36,809.3,0.2,0.00092,0.00019,,809.3,0.0326,0.0,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
37,891.9,0.3,0.00033,9e-05,,891.9,0.0326,0.0,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
38,13.686,,2.09,0.11,,,,,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
39,78.947,,0.9,0.06,,,,,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
40,81.517,,1.49,0.1,,,,,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
41,92.333,,0.52,0.04,,,,,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
42,93.473,,0.68,0.05,,,,,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
43,94.897,,0.163,0.011,,,,,,,,,,87,134,Fr,,0,,5/2-,4.9,,2,m,294,12,A,100,,6457.7,14,85,132,At,1-DEC-2017,F.G. KONDEV and  S. KUMAR,2024-04-27
