,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
123,92,143,U,123,,1525.15,0.17,,31/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
124,92,143,U,124,,1542.4,0.4,,25/2-,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
125,92,143,U,125,,1595.4,0.3,,25/2-,4.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
126,92,143,U,126,,1599.7,0.3,,27/2-,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
127,92,143,U,127,,1600.7,0.6,,27/2+,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
128,92,143,U,128,,1606.32,0.06,,35/2-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
129,92,143,U,129,,1610.04,0.1,,33/2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
130,92,143,U,130,,1646.8,0.3,,27/2-,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
131,92,143,U,131,,1656.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
132,92,143,U,132,,1700.1,0.3,,33/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
133,92,143,U,133,,1731.65,0.1,,35/2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
134,92,143,U,134,,1731.8,0.3,,27/2-,4.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
135,92,143,U,135,,1733.54,0.19,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
136,92,143,U,136,,1769.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
137,92,143,U,137,,1773.49,0.1,,29/2-,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
138,92,143,U,138,,1802.23,0.06,,37/2-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
139,92,143,U,139,,1815.25,0.18,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
140,92,143,U,140,,1827.67,0.19,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
141,92,143,U,141,,1851.6,0.5,,29/2-,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
142,92,143,U,142,,1862.41,0.1,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
143,92,143,U,143,,1877.55,0.2,,35/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
144,92,143,U,144,,1879.12,0.09,,29/2-,4.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
145,92,143,U,145,,1906.1,0.3,,31/2-,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
146,92,143,U,146,,1943.43,0.1,,31/2+,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
147,92,143,U,147,,1958.9,0.4,,31/2-,3.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
148,92,143,U,148,,1973.09,0.12,,37/2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
149,92,143,U,149,,1973.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
150,92,143,U,150,,1986.91,0.06,,39/2-,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
151,92,143,U,151,,2003.36,0.17,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
152,92,143,U,152,,2005.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
153,92,143,U,153,,2010.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
154,92,143,U,154,,2033.4,0.3,,31/2-,4.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
155,92,143,U,155,,2067.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
156,92,143,U,156,,2067.4,0.3,,37/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
157,92,143,U,157,,2074.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
158,92,143,U,158,,2086.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
159,92,143,U,159,,2097.2,0.5,,33/2-,2.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
160,92,143,U,160,,2103.36,0.13,,39/2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-04-27
