,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
20,81,126,Tl,20,,3856.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
21,81,126,Tl,21,,3904.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
22,81,126,Tl,22,,3958.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
23,81,126,Tl,23,,3987.0,5.0,,7/2+ 9/2+,1.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
24,81,126,Tl,24,,4078.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
25,81,126,Tl,25,,4103.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
26,81,126,Tl,26,,4289.0,,,(5/2+),2.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
27,81,126,Tl,27,,4293.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
28,81,126,Tl,28,,4337.0,10.0,,1/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
29,81,126,Tl,29,,4418.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
30,81,126,Tl,30,,4432.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
31,81,126,Tl,31,,4503.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
32,81,126,Tl,32,,4521.0,10.0,,1/2+,3.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
33,81,126,Tl,33,,4589.0,6.0,,(3/2+ 5/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
34,81,126,Tl,34,,4696.0,6.0,,5/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
35,81,126,Tl,35,,4737.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
36,81,126,Tl,36,,4888.0,6.0,,7/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
37,81,126,Tl,37,,4920.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
38,81,126,Tl,38,,4982.0,6.0,,(7/2+ 9/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
39,81,126,Tl,39,,5037.0,6.0,,(5/2+),3.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
40,81,126,Tl,40,,5800.0,,,(7/2+ 9/2+),2.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
41,81,126,Tl,41,,6200.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
42,81,126,Tl,42,,7400.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
43,81,126,Tl,43,,7750.0,,,,,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
44,81,126,Tl,44,,8050.0,,,(7/2+ 9/2+),3.0,,,,,,,,,,,,,,,,,,,,,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2024-04-27
