,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
31,93,144,Np,14,324.42,0.023,(7/2-),2,59.54092,0.0001,5/2-,3,264.89,0.06,21.2,1.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
32,93,144,Np,14,324.42,0.023,(7/2-),1,33.19629,0.00022,7/2+,4,291.3,0.2,7.3,0.7,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
33,93,144,Np,15,332.376,0.016,1/2+,11,281.356,0.018,1/2-,0,51.01,0.03,26.5,0.8,E1,,,0.0001194,,,,,,,,0.767,,15-Mar-2006,M.S. Basunia,2024-04-27
34,93,144,Np,15,332.376,0.016,1/2+,9,267.556,0.012,3/2-,1,64.83,0.02,100.0,1.0,E1,,,0.0002195,,,,,,,,0.408,,15-Mar-2006,M.S. Basunia,2024-04-27
35,93,144,Np,15,332.376,0.016,1/2+,0,0.0,,5/2+,2,332.35,0.03,93.6,1.2,E2,,,,,0.5078,,,,,,0.15,,15-Mar-2006,M.S. Basunia,2024-04-27
36,93,144,Np,16,347.62,0.18,17/2+,7,191.53,0.06,13/2+,0,156.0,0.2,100.0,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
37,93,144,Np,17,359.7,0.1,(5/2-),2,59.54092,0.0001,5/2-,0,300.13,0.06,100.0,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
38,93,144,Np,18,368.602,0.02,5/2+,3,75.899,0.005,9/2+,0,292.77,0.06,2.86,0.1,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
39,93,144,Np,18,368.602,0.02,5/2+,2,59.54092,0.0001,5/2-,1,309.1,0.3,0.28,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
40,93,144,Np,18,368.602,0.02,5/2+,1,33.19629,0.00022,7/2+,2,335.37,0.03,100.0,2.0,M1+E2,0.46,0.17,,,,,,,,,0.74,0.08,15-Mar-2006,M.S. Basunia,2024-04-27
41,93,144,Np,18,368.602,0.02,5/2+,0,0.0,,5/2+,3,368.62,0.03,43.8,1.0,M1(+E2),0.31,,,,,,,,,,0.64,0.02,15-Mar-2006,M.S. Basunia,2024-04-27
42,93,144,Np,19,370.928,0.023,3/2+,15,332.376,0.016,1/2+,0,38.54,0.03,,,(M1+E2),0.65,,,,,,,,,,492.0,,15-Mar-2006,M.S. Basunia,2024-04-27
43,93,144,Np,19,370.928,0.023,3/2+,1,33.19629,0.00022,7/2+,1,337.7,0.2,8.2,0.4,(E2),,,,,,,,,,,0.143,,15-Mar-2006,M.S. Basunia,2024-04-27
44,93,144,Np,19,370.928,0.023,3/2+,0,0.0,,5/2+,2,370.94,0.03,100.0,2.3,M1+E2,0.43,,,,,,,,,,0.57,0.06,15-Mar-2006,M.S. Basunia,2024-04-27
45,93,144,Np,20,395.53,0.04,15/2-,8,225.957,0.016,11/2-,0,169.56,0.03,100.0,2.3,E2,,,,,,,,,,,1.55,,15-Mar-2006,M.S. Basunia,2024-04-27
46,93,144,Np,20,395.53,0.04,15/2-,7,191.53,0.06,13/2+,1,204.06,0.06,1.68,0.11,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
47,93,144,Np,22,434.12,0.05,(11/2-),14,324.42,0.023,(7/2-),0,109.7,0.07,74.0,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
48,93,144,Np,22,434.12,0.05,(11/2-),12,305.05,0.03,13/2-,1,129.2,,,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
49,93,144,Np,22,434.12,0.05,(11/2-),6,158.497,0.011,9/2-,2,275.77,0.08,100.0,6.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
50,93,144,Np,22,434.12,0.05,(11/2-),5,129.99,0.03,11/2+,3,304.21,0.2,15.0,3.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
51,93,144,Np,22,434.12,0.05,(11/2-),3,75.899,0.005,9/2+,4,358.25,0.2,18.0,4.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
52,93,144,Np,23,444.78,0.1,,14,324.42,0.023,(7/2-),0,120.36,0.08,100.0,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
53,93,144,Np,24,452.52,0.2,19/2+,16,347.62,0.18,17/2+,0,105.0,0.2,100.0,27.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
54,93,144,Np,24,452.52,0.2,19/2+,10,268.8,0.16,15/2+,1,183.8,0.2,34.0,7.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
55,93,144,Np,25,452.545,0.022,9/2+,7,191.53,0.06,13/2+,0,260.8,0.15,0.87,0.14,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
56,93,144,Np,25,452.545,0.022,9/2+,5,129.99,0.03,11/2+,1,322.52,0.03,110.0,2.0,(M1+E2),0.6,0.006,,,,,,,,,0.75,0.21,15-Mar-2006,M.S. Basunia,2024-04-27
57,93,144,Np,25,452.545,0.022,9/2+,3,75.899,0.005,9/2+,2,376.65,0.03,100.0,1.0,(M1),,,,,,,,,,,0.627,,15-Mar-2006,M.S. Basunia,2024-04-27
58,93,144,Np,25,452.545,0.022,9/2+,1,33.19629,0.00022,7/2+,3,419.33,0.04,20.8,0.6,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
59,93,144,Np,25,452.545,0.022,9/2+,0,0.0,,5/2+,4,452.6,0.2,1.74,0.18,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
60,93,144,Np,26,459.693,0.024,7/2+,14,324.42,0.023,(7/2-),0,135.3,,,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
61,93,144,Np,26,459.693,0.024,7/2+,3,75.899,0.005,9/2+,1,383.81,0.03,100.0,2.4,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
62,93,144,Np,26,459.693,0.024,7/2+,1,33.19629,0.00022,7/2+,2,426.47,0.04,87.2,2.5,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
63,93,144,Np,26,459.693,0.024,7/2+,0,0.0,,5/2+,3,459.68,0.1,12.9,1.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
64,93,144,Np,27,486.21,0.09,(9/2-),14,324.42,0.023,(7/2-),0,161.54,0.1,100.0,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
65,93,144,Np,27,486.21,0.09,(9/2-),8,225.957,0.016,11/2-,1,260.8,0.15,,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
66,93,144,Np,28,497.01,0.05,17/2-,20,395.53,0.04,15/2-,0,101.4,0.5,20.0,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
67,93,144,Np,28,497.01,0.05,17/2-,12,305.05,0.03,13/2-,1,191.96,0.04,100.0,20.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
68,93,144,Np,29,514.19,0.04,(3/2-),17,359.7,0.1,(5/2-),0,154.27,0.2,11.6,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
69,93,144,Np,29,514.19,0.04,(3/2-),11,281.356,0.018,1/2-,1,232.81,0.05,100.0,6.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
70,93,144,Np,29,514.19,0.04,(3/2-),9,267.556,0.012,3/2-,2,246.73,0.1,52.0,5.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
71,93,144,Np,29,514.19,0.04,(3/2-),2,59.54092,0.0001,5/2-,3,454.66,0.08,209.0,9.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
72,93,144,Np,29,514.19,0.04,(3/2-),0,0.0,,5/2+,4,514.0,0.5,56.0,6.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
73,93,144,Np,30,544.8,0.23,21/2+,16,347.62,0.18,17/2+,0,197.0,0.2,100.0,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
74,93,144,Np,31,546.12,0.06,(5/2-),11,281.356,0.018,1/2-,0,264.89,0.06,,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
75,93,144,Np,31,546.12,0.06,(5/2-),9,267.556,0.012,3/2-,1,278.04,0.15,38.0,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
76,93,144,Np,31,546.12,0.06,(5/2-),1,33.19629,0.00022,7/2+,2,512.5,0.3,100.0,20.0,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
77,93,144,Np,31,546.12,0.06,(5/2-),0,0.0,,5/2+,3,545.4,0.3,64.0,,,,,,,,,,,,,,,15-Mar-2006,M.S. Basunia,2024-04-27
