,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
15,88,135,Ra,15,,329.856,0.014,,3/2-,2.0,0.42,,4,ns,4.2e-10,4e-11,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
16,88,135,Ra,16,,334.37,0.012,,5/2+,3.0,0.28,,4,ns,2.8e-10,4e-11,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
17,88,135,Ra,17,,342.59,0.019,,3/2+,2.0,0.05,LT,,ns,5e-11,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
18,88,135,Ra,18,,342.654,0.021,,(9/2)+,1.0,0.1,LT,,ns,1e-10,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
19,88,135,Ra,19,,350.53,0.06,,(1/2)-,1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
20,88,135,Ra,20,,369.36,0.04,,(5/2)-,2.0,0.2,,5,ns,2e-10,5e-11,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
21,88,135,Ra,21,,376.296,0.011,,7/2-,2.0,0.03,LT,,ns,3e-11,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
22,88,135,Ra,22,,405.07,0.03,,(7/2)-,1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
23,88,135,Ra,23,,424.12,0.05,,(11/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
24,88,135,Ra,24,,432.24,0.03,,(5/2)-,3.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
25,88,135,Ra,25,,442.35,0.08,,(7/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
26,88,135,Ra,26,,445.071,0.019,,9/2+,2.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
27,88,135,Ra,27,,459.93,0.05,,(9/2)-,1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
28,88,135,Ra,28,,514.25,0.08,,(11/2-),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
29,88,135,Ra,29,,537.16,0.11,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
30,88,135,Ra,30,,568.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
31,88,135,Ra,31,,590.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
32,88,135,Ra,32,,593.58,0.12,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
33,88,135,Ra,33,,641.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
34,88,135,Ra,34,,685.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
35,88,135,Ra,35,,712.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
36,88,135,Ra,36,,729.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
37,88,135,Ra,37,,782.54,0.17,,(1/2 3/2 5/2),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
38,88,135,Ra,38,,784.02,0.17,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
39,88,135,Ra,39,,786.9,0.17,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
40,88,135,Ra,40,,792.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
41,88,135,Ra,41,,803.44,0.09,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
42,88,135,Ra,42,,805.38,0.1,,(1/2 3/2 5/2),2.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
43,88,135,Ra,43,,818.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
44,88,135,Ra,44,,823.03,0.09,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
45,88,135,Ra,45,,826.7,0.3,,(3/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
46,88,135,Ra,46,,842.05,0.08,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
47,88,135,Ra,47,,846.41,0.04,,(5/2),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
48,88,135,Ra,48,,859.07,0.11,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
49,88,135,Ra,49,,867.5,0.4,,(3/2 5/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
50,88,135,Ra,50,,879.41,0.17,,(7/2+),2.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
51,88,135,Ra,51,,884.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
52,88,135,Ra,52,,891.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
53,88,135,Ra,53,,904.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
54,88,135,Ra,54,,905.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
55,88,135,Ra,55,,908.03,0.22,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
56,88,135,Ra,56,,926.48,0.16,,(3/2 5/2-),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
57,88,135,Ra,57,,940.79,0.13,,(3/2- 5/2),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
58,88,135,Ra,58,,943.1,1.0,,(3/2 5/2),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
59,88,135,Ra,59,,957.73,0.11,,(3/2- 5/2+),1.0,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
60,88,135,Ra,60,,971.31,0.25,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
61,88,135,Ra,61,,999.85,0.17,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
62,88,135,Ra,62,,1015.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
63,88,135,Ra,63,,1020.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
64,88,135,Ra,64,,1025.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
65,88,135,Ra,65,,1028.94,0.25,,,,,,,,,,,,,,,,,,,,,,,,1-May-2001,E. BROWNE,2024-04-27
