,z,n,symbol,idx,energy_shift,energy,unc_e,ripl_shift,jp,jp_order,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hl.1,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_mn,electric_quadrupole,unc_eq,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
82,90,142,Th,82,,2296.0,4.0,,1+,4.0,19.0,,9.0,fs,1.9e-14,9e-15,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
83,90,142,Th,83,,2441.0,,,(16+),1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
84,90,142,Th,84,,2445.3,0.9,,17-,1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
85,90,142,Th,85,,2445.7,,,(16+),2.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
86,90,142,Th,86,,2446.0,,,(16+),3.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
87,90,142,Th,87,,2691.0,1.0,,20+,1.0,1.2,,2.0,ps,1.2e-12,2e-13,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
88,90,142,Th,88,,2767.0,,,(18+),1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
89,90,142,Th,89,,2813.0,1.0,,19-,1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
90,90,142,Th,90,,2832.0,,,(18+),2.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
91,90,142,Th,91,,3144.0,1.0,,22+,1.0,0.8,,1.0,ps,8e-13,1e-13,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
92,90,142,Th,92,,3204.0,2.0,,21-,1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
93,90,142,Th,93,,3249.0,,,(20+),1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
94,90,142,Th,94,,3616.0,2.0,,23-,1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
95,90,142,Th,95,,3620.0,1.5,,24+,1.0,1.1,,3.0,ps,1.1e-12,3e-13,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
96,90,142,Th,96,,4050.0,2.0,,25-,1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
97,90,142,Th,97,,4117.0,2.0,,26+,1.0,0.6,,2.0,ps,6e-13,2e-13,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
98,90,142,Th,98,,4506.0,3.0,,27-,1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
99,90,142,Th,99,,4633.0,2.0,,(28+),1.0,0.2,AP,,ps,2e-13,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
100,90,142,Th,100,,5164.0,3.0,,(30+),1.0,,,,,,,,,,,,,,,,,,,,,1-Nov-2004,E. BROWNE,2024-04-27
