,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
169,1117.63,0.1,0.054,0.008,,1175.45,,57.763,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
170,1135.24,0.15,0.0098,0.0015,,1531.478,,396.083,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
171,1142.85,0.15,0.0103,0.0021,,1539.24,,396.083,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
172,1148.12,0.15,0.0059,0.0013,,2022.64,,874.48,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
173,1153.52,0.04,0.139,0.01,2.9e-10,1153.465,,0.0,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
174,1157.14,0.15,0.007,0.0013,,1344.082,,186.827,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
175,1164.5,0.08,0.065,0.005,,1683.71,,519.195,(M1+E2),,,0.015,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
176,1175.31,0.1,0.024,0.003,,1175.45,,0.0,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
177,1190.81,0.2,0.0062,0.0016,,2022.64,,831.822,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
178,1217.03,0.1,0.021,0.003,,1735.508,,519.195,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
179,1229.4,0.15,0.0075,0.0023,,1416.09,,186.827,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
180,1245.05,0.2,0.095,0.018,,1431.981,,186.827,[M1 E2],,,0.013,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
181,1247.08,0.04,0.5,0.03,,1643.119,,396.083,(M1),,,0.0187,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
182,1250.04,0.1,0.062,0.005,,1646.005,,396.083,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
183,1276.69,0.1,0.014,0.003,,1795.65,,519.195,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
184,1286.27,0.2,0.05,0.01,,1344.082,,57.763,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
185,1287.68,0.2,0.08,0.015,,1683.71,,396.083,(M1+E2),,,0.012,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
186,1309.71,0.2,0.019,0.006,,1638.283,,328.006,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
187,1315.34,0.1,0.015,0.003,,1643.119,,328.006,[E2],,,0.006,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
188,1337.33,0.2,0.0049,0.0015,,,,,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
189,1344.59,0.15,0.009,0.0018,,1531.478,,186.827,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
190,1347.5,0.15,0.015,0.003,,1743.87,,396.083,,,,,,89,139,Ac,,0,,3+,6.15,,2,h,22140,72,B-,100,,2123.8,26,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2024-04-27
